moduleID,year,moduleName,link,academicYear,searchValue
"0","2005","Senior Freshman Greek Prescribed Authors I Text",/Local/Exam_Papers/2005/0/0.pdf,2,"005"
"0","2005","Senior Freshman Greek Prescribed Authors I Text",/Local/Exam_Papers/2005/0/0.pdf,2,"005"
"0","2005","Senior Freshman Greek Prescribed Authors II Essays",/Local/Exam_Papers/2005/0/0.pdf,2,"005"
"0","2005","Senior Freshman Greek Prescribed Authors II Essays",/Local/Exam_Papers/2005/0/0.pdf,2,"005"
"0","2005","Latin Prescribed Authors I",/Local/Exam_Papers/2005/0/0.pdf,2,"005"
"0","2005","Latin Prescribed Authors I",/Local/Exam_Papers/2005/0/0.pdf,2,"005"
"0","2005","Latin Prescribed Authors II Essays",/Local/Exam_Papers/2005/0/0.pdf,2,"005"
"0","2005","Latin Prescribed Authors II Essays",/Local/Exam_Papers/2005/0/0.pdf,2,"005"
"0","2005","Programming",/Local/Exam_Papers/2005/0/0.pdf,2,"057"
"0","2005","Latin Prescribed Authors I",/Local/Exam_Papers/2005/0/0.pdf,2,"082"
"0","2005","Latin Prescribed Authors II Essays",/Local/Exam_Papers/2005/0/0.pdf,2,"082"
"2006","2005","Homer/Virgil",/Local/Exam_Papers/2005/20/2006.pdf,2,"005"
"2006","2006","Homer/Virgil",/Local/Exam_Papers/2006/20/2006.pdf,2,"005"
"2006","2000","Senior Freshman Courses 1 Drama/Plato and Socrates",/Local/Exam_Papers/2000/20/2006.pdf,2,"082"
"2006","2001","Senior Freshman Coursework III",/Local/Exam_Papers/2001/20/2006.pdf,2,"082"
"2006","2003","Senior Freshman Courses 1 Drama/Plato and Socrates",/Local/Exam_Papers/2003/20/2006.pdf,2,"082"
"2006","2004","Senior Freshman Courses 1 Drama",/Local/Exam_Papers/2004/20/2006.pdf,2,"082"
"2006","2008","CC Senior Freshman Courses 1",/Local/Exam_Papers/2008/20/2006.pdf,2,"082"
"2006","2009","CC Senior Freshman Courses 1",/Local/Exam_Papers/2009/20/2006.pdf,2,"082"
"2006","2007","Plato and Socrates",/Local/Exam_Papers/2007/20/2006.pdf,2,"085"
"2008","1999","AHA: Senior Freshman History Course",/Local/Exam_Papers/1999/20/2008.pdf,2,"082"
"2008","2000","Senior Freshman Roman History Course",/Local/Exam_Papers/2000/20/2008.pdf,2,"082"
"2008","2001","Senior Freshman History Course",/Local/Exam_Papers/2001/20/2008.pdf,2,"082"
"2008","2002","Senior Freshman Greek History",/Local/Exam_Papers/2002/20/2008.pdf,2,"082"
"2008","2003","Senior Freshman Roman History Course",/Local/Exam_Papers/2003/20/2008.pdf,2,"082"
"2008","2008","AHA SF History Course",/Local/Exam_Papers/2008/20/2008.pdf,2,"082"
"2009","1999","AHA: Senior Freshman Archaeology Course",/Local/Exam_Papers/1999/20/2009.pdf,2,"082"
"2009","2000","Senior Freshman Roman Archaeology Course",/Local/Exam_Papers/2000/20/2009.pdf,2,"082"
"2009","2001","Senior Freshman Archaeology Course",/Local/Exam_Papers/2001/20/2009.pdf,2,"082"
"2009","2002","Senior Freshman Greek Archaeology",/Local/Exam_Papers/2002/20/2009.pdf,2,"082"
"2009","2003","Senior Freshman Roman Archaeology Course",/Local/Exam_Papers/2003/20/2009.pdf,2,"082"
"2009","2005","Greek Archaeology",/Local/Exam_Papers/2005/20/2009.pdf,2,"082"
"2009","2006","Greek Archaeology",/Local/Exam_Papers/2006/20/2009.pdf,2,"082"
"2009","2008","AHA SF Archaeology Course",/Local/Exam_Papers/2008/20/2009.pdf,2,"082"
"2010","1999","LAW/FR: French Language",/Local/Exam_Papers/1999/20/2010.pdf,2,"408"
"2010","2000","French Language Paper",/Local/Exam_Papers/2000/20/2010.pdf,2,"408"
"2010","2002","French Language",/Local/Exam_Papers/2002/20/2010.pdf,2,"408"
"2010","2003","French Language Paper",/Local/Exam_Papers/2003/20/2010.pdf,2,"408"
"2010","2004","French Language Paper",/Local/Exam_Papers/2004/20/2010.pdf,2,"408"
"2010","2005","French Language Paper",/Local/Exam_Papers/2005/20/2010.pdf,2,"408"
"2010","2006","French Language Paper",/Local/Exam_Papers/2006/20/2010.pdf,2,"408"
"2010","2007","French Language Paper",/Local/Exam_Papers/2007/20/2010.pdf,2,"408"
"2010","2008","French Language Paper",/Local/Exam_Papers/2008/20/2010.pdf,2,"408"
"2010","2009","French Language Paper",/Local/Exam_Papers/2009/20/2010.pdf,2,"408"
"2011","1999","LAW/FR: French Civilisation",/Local/Exam_Papers/1999/20/2011.pdf,2,"408"
"2011","2000","French Civilisation Paper",/Local/Exam_Papers/2000/20/2011.pdf,2,"408"
"2011","2002","French Civilisation",/Local/Exam_Papers/2002/20/2011.pdf,2,"408"
"2011","2003","French Civilisation Paper",/Local/Exam_Papers/2003/20/2011.pdf,2,"408"
"2011","2004","French Civilisation Paper",/Local/Exam_Papers/2004/20/2011.pdf,2,"408"
"2011","2005","French Civilisation Paper",/Local/Exam_Papers/2005/20/2011.pdf,2,"408"
"2011","2006","French Civilisation Paper",/Local/Exam_Papers/2006/20/2011.pdf,2,"408"
"2011","2007","French Civilisation Paper",/Local/Exam_Papers/2007/20/2011.pdf,2,"408"
"2011","2008","French Civilisation Paper",/Local/Exam_Papers/2008/20/2011.pdf,2,"408"
"2011","2009","French Civilisation Paper",/Local/Exam_Papers/2009/20/2011.pdf,2,"408"
"2013","2005","Droit Civil",/Local/Exam_Papers/2005/20/2013.pdf,2,"051"
"2013","2006","Droit Civil",/Local/Exam_Papers/2006/20/2013.pdf,2,"051"
"2013","2007","Droit Civil",/Local/Exam_Papers/2007/20/2013.pdf,2,"408"
"2013","2008","Droit Civil",/Local/Exam_Papers/2008/20/2013.pdf,2,"408"
"2013","2009","Droit Civil",/Local/Exam_Papers/2009/20/2013.pdf,2,"408"
"2014","1999","AHA: JF (Greek/Roman) History Course",/Local/Exam_Papers/1999/20/2014.pdf,2,"082"
"2014","2000","AHA Junior Freshman Coursework",/Local/Exam_Papers/2000/20/2014.pdf,2,"082"
"2014","2001","Junior Freshman (Greek /Roman) History & Art And Architecture",/Local/Exam_Papers/2001/20/2014.pdf,2,"082"
"2014","2002","Roman History and Roman Art and Architecture",/Local/Exam_Papers/2002/20/2014.pdf,2,"082"
"2014","2003","AHA Junior Freshman Coursework",/Local/Exam_Papers/2003/20/2014.pdf,2,"082"
"2014","2008","AHA Junior Freshman Coursework",/Local/Exam_Papers/2008/20/2014.pdf,2,"082"
"2015","2000","Senior Freshman Courses 2 Cicero/Early Empire",/Local/Exam_Papers/2000/20/2015.pdf,2,"082"
"2015","2001","Senior Freshman Course Work I",/Local/Exam_Papers/2001/20/2015.pdf,2,"082"
"2015","2003","Senior Freshman Courses 2 Cicero/Early Empire",/Local/Exam_Papers/2003/20/2015.pdf,2,"082"
"2015","2007","Cicero/ Early Empire",/Local/Exam_Papers/2007/20/2015.pdf,2,"082"
"2015","2008","CC Senior Freshman Courses 2",/Local/Exam_Papers/2008/20/2015.pdf,2,"082"
"2015","2009","CC Senior Freshman Courses 2",/Local/Exam_Papers/2009/20/2015.pdf,2,"082"
"2016","2005","General Topics 3",/Local/Exam_Papers/2005/20/2016.pdf,2,"005"
"2016","2006","General Topics 3",/Local/Exam_Papers/2006/20/2016.pdf,2,"005"
"2016","2000","Senior Freshman Course General Topics",/Local/Exam_Papers/2000/20/2016.pdf,2,"082"
"2016","2001","Senior Freshman Course Work II Comedy",/Local/Exam_Papers/2001/20/2016.pdf,2,"082"
"2016","2003","Senior Freshman Course General Topics",/Local/Exam_Papers/2003/20/2016.pdf,2,"082"
"2016","2004","Senior Freshman Courses 3",/Local/Exam_Papers/2004/20/2016.pdf,2,"082"
"2016","2007","General Topics 3",/Local/Exam_Papers/2007/20/2016.pdf,2,"082"
"2016","2008","CC Senior Freshman Courses 3",/Local/Exam_Papers/2008/20/2016.pdf,2,"082"
"2016","2009","CC Senior Freshman Courses 3",/Local/Exam_Papers/2009/20/2016.pdf,2,"082"
"2017","2005","Intermediate Economics",/Local/Exam_Papers/2005/20/2017.pdf,2,"018"
"2017","2006","Intermediate Economics",/Local/Exam_Papers/2006/20/2017.pdf,2,"018"
"2017","1999","ECON: Intermediate Economics",/Local/Exam_Papers/1999/20/2017.pdf,2,"046"
"2017","2000","Intermediate Economics",/Local/Exam_Papers/2000/20/2017.pdf,2,"046"
"2017","2001","Intermediate Economics",/Local/Exam_Papers/2001/20/2017.pdf,2,"046"
"2017","2002","Intermediate Economics",/Local/Exam_Papers/2002/20/2017.pdf,2,"046"
"2017","2003","Intermediate Economics",/Local/Exam_Papers/2003/20/2017.pdf,2,"046"
"2017","2004","Intermediate Economics",/Local/Exam_Papers/2004/20/2017.pdf,2,"046"
"2017","2005","Intermediate Economics",/Local/Exam_Papers/2005/20/2017.pdf,2,"046"
"2017","2006","Intermediate Economics",/Local/Exam_Papers/2006/20/2017.pdf,2,"046"
"2017","2007","Intermediate Economics",/Local/Exam_Papers/2007/20/2017.pdf,2,"046"
"2017","2008","Intermediate Economics",/Local/Exam_Papers/2008/20/2017.pdf,2,"046"
"2017","2009","Intermediate Economics",/Local/Exam_Papers/2009/20/2017.pdf,2,"046"
"2017","2008","Intermediate Economics",/Local/Exam_Papers/2008/20/2017.pdf,2,"053"
"2017","2009","Intermediate Economics",/Local/Exam_Papers/2009/20/2017.pdf,2,"053"
"2017","1999","ECON: Intermediate Economics",/Local/Exam_Papers/1999/20/2017.pdf,2,"082"
"2017","2000","Intermediate Economics",/Local/Exam_Papers/2000/20/2017.pdf,2,"082"
"2017","2001","Intermediate Economics",/Local/Exam_Papers/2001/20/2017.pdf,2,"082"
"2017","2002","Intermediate Economics",/Local/Exam_Papers/2002/20/2017.pdf,2,"082"
"2017","2003","Intermediate Economics",/Local/Exam_Papers/2003/20/2017.pdf,2,"082"
"2017","2004","Intermediate Economics",/Local/Exam_Papers/2004/20/2017.pdf,2,"082"
"2017","2005","Intermediate Economics",/Local/Exam_Papers/2005/20/2017.pdf,2,"082"
"2017","2006","Intermediate Economics",/Local/Exam_Papers/2006/20/2017.pdf,2,"082"
"2017","2007","Intermediate Economics",/Local/Exam_Papers/2007/20/2017.pdf,2,"082"
"2017","2008","Intermediate Economics",/Local/Exam_Papers/2008/20/2017.pdf,2,"082"
"2017","2009","Intermediate Economics",/Local/Exam_Papers/2009/20/2017.pdf,2,"082"
"2017","1999","ECON: Intermediate Economics",/Local/Exam_Papers/1999/20/2017.pdf,2,"405"
"2017","2000","Intermediate Economics",/Local/Exam_Papers/2000/20/2017.pdf,2,"405"
"2017","2001","Intermediate Economics",/Local/Exam_Papers/2001/20/2017.pdf,2,"405"
"2017","2003","Intermediate Economics",/Local/Exam_Papers/2003/20/2017.pdf,2,"405"
"2017","2004","Intermediate Economics",/Local/Exam_Papers/2004/20/2017.pdf,2,"405"
"2017","2005","Intermediate Economics",/Local/Exam_Papers/2005/20/2017.pdf,2,"405"
"2017","2006","Intermediate Economics",/Local/Exam_Papers/2006/20/2017.pdf,2,"405"
"2017","2007","Intermediate Economics",/Local/Exam_Papers/2007/20/2017.pdf,2,"405"
"2017","2008","Intermediate Economics",/Local/Exam_Papers/2008/20/2017.pdf,2,"405"
"2017","2009","Intermediate Economics",/Local/Exam_Papers/2009/20/2017.pdf,2,"405"
"2017","1999","ECON: Intermediate Economics",/Local/Exam_Papers/1999/20/2017.pdf,2,"413"
"2018","1999","ECON: Economy of Ireland",/Local/Exam_Papers/1999/20/2018.pdf,2,"046"
"2018","2000","Economy of Ireland",/Local/Exam_Papers/2000/20/2018.pdf,2,"046"
"2018","2001","Economy of Ireland",/Local/Exam_Papers/2001/20/2018.pdf,2,"046"
"2018","2002","Economy of Ireland",/Local/Exam_Papers/2002/20/2018.pdf,2,"046"
"2018","2003","Economy of Ireland",/Local/Exam_Papers/2003/20/2018.pdf,2,"046"
"2018","2004","Economy of Ireland",/Local/Exam_Papers/2004/20/2018.pdf,2,"046"
"2018","2005","Economy of Ireland",/Local/Exam_Papers/2005/20/2018.pdf,2,"046"
"2018","2005","Economy of Ireland",/Local/Exam_Papers/2005/20/2018.pdf,2,"046"
"2018","2005","Economy of Ireland",/Local/Exam_Papers/2005/20/2018.pdf,2,"046"
"2018","2006","Economy of Ireland",/Local/Exam_Papers/2006/20/2018.pdf,2,"046"
"2018","2006","Economy of Ireland",/Local/Exam_Papers/2006/20/2018.pdf,2,"046"
"2018","2006","Economy of Ireland",/Local/Exam_Papers/2006/20/2018.pdf,2,"046"
"2018","2007","Economy of Ireland",/Local/Exam_Papers/2007/20/2018.pdf,2,"046"
"2018","2008","Economy of Ireland",/Local/Exam_Papers/2008/20/2018.pdf,2,"046"
"2018","2009","Economy of Ireland",/Local/Exam_Papers/2009/20/2018.pdf,2,"046"
"2018","1999","ECON: Economy of Ireland",/Local/Exam_Papers/1999/20/2018.pdf,2,"082"
"2018","2000","Economy of Ireland",/Local/Exam_Papers/2000/20/2018.pdf,2,"082"
"2018","2001","Economy of Ireland",/Local/Exam_Papers/2001/20/2018.pdf,2,"082"
"2018","2002","Economy of Ireland",/Local/Exam_Papers/2002/20/2018.pdf,2,"082"
"2018","2003","Economy of Ireland",/Local/Exam_Papers/2003/20/2018.pdf,2,"082"
"2018","2004","Economy of Ireland",/Local/Exam_Papers/2004/20/2018.pdf,2,"082"
"2018","2005","Economy of Ireland",/Local/Exam_Papers/2005/20/2018.pdf,2,"082"
"2018","2006","Economy of Ireland",/Local/Exam_Papers/2006/20/2018.pdf,2,"082"
"2018","2007","Economy of Ireland",/Local/Exam_Papers/2007/20/2018.pdf,2,"082"
"2018","2008","Economy of Ireland",/Local/Exam_Papers/2008/20/2018.pdf,2,"082"
"2018","2009","Economy of Ireland",/Local/Exam_Papers/2009/20/2018.pdf,2,"082"
"2018","1999","ECON: Economy of Ireland",/Local/Exam_Papers/1999/20/2018.pdf,2,"085"
"2018","2001","Economy of Ireland",/Local/Exam_Papers/2001/20/2018.pdf,2,"085"
"2018","1999","ECON: Economy of Ireland",/Local/Exam_Papers/1999/20/2018.pdf,2,"405"
"2018","2000","Economy of Ireland",/Local/Exam_Papers/2000/20/2018.pdf,2,"405"
"2018","2001","Economy of Ireland",/Local/Exam_Papers/2001/20/2018.pdf,2,"405"
"2018","2002","Economy of Ireland",/Local/Exam_Papers/2002/20/2018.pdf,2,"405"
"2018","2003","Economy of Ireland",/Local/Exam_Papers/2003/20/2018.pdf,2,"405"
"2018","2004","Economy of Ireland",/Local/Exam_Papers/2004/20/2018.pdf,2,"405"
"2018","2005","Economy of Ireland",/Local/Exam_Papers/2005/20/2018.pdf,2,"405"
"2018","2006","Economy of Ireland",/Local/Exam_Papers/2006/20/2018.pdf,2,"405"
"2018","2007","Economy of Ireland",/Local/Exam_Papers/2007/20/2018.pdf,2,"405"
"2018","2008","Economy of Ireland",/Local/Exam_Papers/2008/20/2018.pdf,2,"405"
"2018","2009","Economy of Ireland",/Local/Exam_Papers/2009/20/2018.pdf,2,"405"
"2018","1999","ECON: Economy of Ireland",/Local/Exam_Papers/1999/20/2018.pdf,2,"413"
"2018","2007","Economy of Ireland",/Local/Exam_Papers/2007/20/2018.pdf,2,"413"
"2018","2008","Economy of Ireland",/Local/Exam_Papers/2008/20/2018.pdf,2,"413"
"2018","2009","Economy of Ireland",/Local/Exam_Papers/2009/20/2018.pdf,2,"413"
"2019","2000","The Archaeology and History of Roman Britain",/Local/Exam_Papers/2000/20/2019.pdf,2,"082"
"2019","2003","The Archaeology and History of Roman Britain",/Local/Exam_Papers/2003/20/2019.pdf,2,"082"
"2019","2008","AHA Special Subject",/Local/Exam_Papers/2008/20/2019.pdf,2,"082"
"2020","1999","ENGL: Paper 1",/Local/Exam_Papers/1999/20/2020.pdf,2,"048"
"2020","2000","English Paper 1",/Local/Exam_Papers/2000/20/2020.pdf,2,"048"
"2020","2001","English Paper 1",/Local/Exam_Papers/2001/20/2020.pdf,2,"048"
"2020","2002","English Paper 1",/Local/Exam_Papers/2002/20/2020.pdf,2,"048"
"2020","2003","English Paper 1",/Local/Exam_Papers/2003/20/2020.pdf,2,"048"
"2020","2004","English Paper 1",/Local/Exam_Papers/2004/20/2020.pdf,2,"048"
"2020","2005","English Paper 1",/Local/Exam_Papers/2005/20/2020.pdf,2,"048"
"2020","2006","English Paper 1",/Local/Exam_Papers/2006/20/2020.pdf,2,"048"
"2020","2007","English Paper 1",/Local/Exam_Papers/2007/20/2020.pdf,2,"048"
"2020","2008","English Paper 1",/Local/Exam_Papers/2008/20/2020.pdf,2,"048"
"2020","2009","English Paper 1",/Local/Exam_Papers/2009/20/2020.pdf,2,"048"
"2020","1999","ENGL: Paper 1",/Local/Exam_Papers/1999/20/2020.pdf,2,"082"
"2020","2000","English Paper 1",/Local/Exam_Papers/2000/20/2020.pdf,2,"082"
"2020","2001","English Paper 1",/Local/Exam_Papers/2001/20/2020.pdf,2,"082"
"2020","2002","English Paper 1",/Local/Exam_Papers/2002/20/2020.pdf,2,"082"
"2020","2003","English Paper 1",/Local/Exam_Papers/2003/20/2020.pdf,2,"082"
"2020","2004","English Paper 1",/Local/Exam_Papers/2004/20/2020.pdf,2,"082"
"2020","2005","English Paper 1",/Local/Exam_Papers/2005/20/2020.pdf,2,"082"
"2020","2006","English Paper 1",/Local/Exam_Papers/2006/20/2020.pdf,2,"082"
"2020","2007","English Paper 1",/Local/Exam_Papers/2007/20/2020.pdf,2,"082"
"2020","2008","English Paper 1",/Local/Exam_Papers/2008/20/2020.pdf,2,"082"
"2020","2009","English Paper 1",/Local/Exam_Papers/2009/20/2020.pdf,2,"082"
"2021","1999","ENGL: Paper 2",/Local/Exam_Papers/1999/20/2021.pdf,2,"048"
"2021","2000","English Paper 2",/Local/Exam_Papers/2000/20/2021.pdf,2,"048"
"2021","2001","English Paper 2",/Local/Exam_Papers/2001/20/2021.pdf,2,"048"
"2021","2002","English Paper 2",/Local/Exam_Papers/2002/20/2021.pdf,2,"048"
"2021","2003","English Paper 2",/Local/Exam_Papers/2003/20/2021.pdf,2,"048"
"2021","2004","English Paper 2",/Local/Exam_Papers/2004/20/2021.pdf,2,"048"
"2021","2005","English Paper 2",/Local/Exam_Papers/2005/20/2021.pdf,2,"048"
"2021","2006","English Paper 2",/Local/Exam_Papers/2006/20/2021.pdf,2,"048"
"2021","2007","English Paper 2",/Local/Exam_Papers/2007/20/2021.pdf,2,"048"
"2021","2008","English Paper 2",/Local/Exam_Papers/2008/20/2021.pdf,2,"048"
"2021","2009","English Paper 2",/Local/Exam_Papers/2009/20/2021.pdf,2,"048"
"2021","1999","ENGL: Paper 2",/Local/Exam_Papers/1999/20/2021.pdf,2,"082"
"2021","2000","English Paper 2",/Local/Exam_Papers/2000/20/2021.pdf,2,"082"
"2021","2001","English Paper 2",/Local/Exam_Papers/2001/20/2021.pdf,2,"082"
"2021","2002","English Paper 2",/Local/Exam_Papers/2002/20/2021.pdf,2,"082"
"2021","2003","English Paper 2",/Local/Exam_Papers/2003/20/2021.pdf,2,"082"
"2021","2004","English Paper 2",/Local/Exam_Papers/2004/20/2021.pdf,2,"082"
"2021","2005","English Paper 2",/Local/Exam_Papers/2005/20/2021.pdf,2,"082"
"2021","2006","English Paper 2",/Local/Exam_Papers/2006/20/2021.pdf,2,"082"
"2021","2007","English Paper 2",/Local/Exam_Papers/2007/20/2021.pdf,2,"082"
"2021","2008","English Paper 2",/Local/Exam_Papers/2008/20/2021.pdf,2,"082"
"2021","2009","English Paper 2",/Local/Exam_Papers/2009/20/2021.pdf,2,"082"
"2022","1999","ENGL: Paper 3",/Local/Exam_Papers/1999/20/2022.pdf,2,"048"
"2022","2000","English Paper 3",/Local/Exam_Papers/2000/20/2022.pdf,2,"048"
"2022","2001","English Paper 3",/Local/Exam_Papers/2001/20/2022.pdf,2,"048"
"2022","2002","English Paper 3",/Local/Exam_Papers/2002/20/2022.pdf,2,"048"
"2022","2003","English Paper 3",/Local/Exam_Papers/2003/20/2022.pdf,2,"048"
"2022","2004","English Paper 3",/Local/Exam_Papers/2004/20/2022.pdf,2,"048"
"2022","2005","English Paper 3",/Local/Exam_Papers/2005/20/2022.pdf,2,"048"
"2022","2006","English Paper 3",/Local/Exam_Papers/2006/20/2022.pdf,2,"048"
"2022","2007","English Paper 3",/Local/Exam_Papers/2007/20/2022.pdf,2,"048"
"2022","2008","English Paper 3",/Local/Exam_Papers/2008/20/2022.pdf,2,"048"
"2022","2009","English Paper 3",/Local/Exam_Papers/2009/20/2022.pdf,2,"048"
"2022","1999","ENGL: Paper 3",/Local/Exam_Papers/1999/20/2022.pdf,2,"082"
"2022","2000","English Paper 3",/Local/Exam_Papers/2000/20/2022.pdf,2,"082"
"2022","2001","English Paper 3",/Local/Exam_Papers/2001/20/2022.pdf,2,"082"
"2022","2002","English Paper 3",/Local/Exam_Papers/2002/20/2022.pdf,2,"082"
"2022","2003","English Paper 3",/Local/Exam_Papers/2003/20/2022.pdf,2,"082"
"2022","2004","English Paper 3",/Local/Exam_Papers/2004/20/2022.pdf,2,"082"
"2022","2005","English Paper 3",/Local/Exam_Papers/2005/20/2022.pdf,2,"082"
"2022","2006","English Paper 3",/Local/Exam_Papers/2006/20/2022.pdf,2,"082"
"2022","2007","English Paper 3",/Local/Exam_Papers/2007/20/2022.pdf,2,"082"
"2022","2008","English Paper 3",/Local/Exam_Papers/2008/20/2022.pdf,2,"082"
"2022","2009","English Paper 3",/Local/Exam_Papers/2009/20/2022.pdf,2,"082"
"2023","2000","Russian Language Competence",/Local/Exam_Papers/2000/20/2023.pdf,2,"046"
"2023","2003","Russian Language Competence",/Local/Exam_Papers/2003/20/2023.pdf,2,"046"
"2023","2004","Russian Language Competence",/Local/Exam_Papers/2004/20/2023.pdf,2,"046"
"2023","2008","Language Competence",/Local/Exam_Papers/2008/20/2023.pdf,2,"046"
"2023","2009","Language Competence",/Local/Exam_Papers/2009/20/2023.pdf,2,"046"
"2023","2000","Russian Language Competence",/Local/Exam_Papers/2000/20/2023.pdf,2,"053"
"2023","2001","Russian Language Competence",/Local/Exam_Papers/2001/20/2023.pdf,2,"053"
"2023","2002","Russian Language Competence",/Local/Exam_Papers/2002/20/2023.pdf,2,"053"
"2023","2003","Russian Language Competence",/Local/Exam_Papers/2003/20/2023.pdf,2,"053"
"2023","2004","Russian Language Competence",/Local/Exam_Papers/2004/20/2023.pdf,2,"053"
"2023","2005","Russian Language Competence",/Local/Exam_Papers/2005/20/2023.pdf,2,"053"
"2023","2006","Russian Language Competence",/Local/Exam_Papers/2006/20/2023.pdf,2,"053"
"2023","2007","Russian Language Competence",/Local/Exam_Papers/2007/20/2023.pdf,2,"053"
"2023","2008","Russian Language Competence",/Local/Exam_Papers/2008/20/2023.pdf,2,"053"
"2023","2009","Russian Language Competence",/Local/Exam_Papers/2009/20/2023.pdf,2,"053"
"2023","1999","RUS: Language Competence",/Local/Exam_Papers/1999/20/2023.pdf,2,"082"
"2023","2000","Russian Language Competence",/Local/Exam_Papers/2000/20/2023.pdf,2,"082"
"2023","2001","Russian Language Competence",/Local/Exam_Papers/2001/20/2023.pdf,2,"082"
"2023","2002","Russian Language Competence",/Local/Exam_Papers/2002/20/2023.pdf,2,"082"
"2023","2003","Russian Language Competence",/Local/Exam_Papers/2003/20/2023.pdf,2,"082"
"2023","2004","Russian Language Competence",/Local/Exam_Papers/2004/20/2023.pdf,2,"082"
"2023","2007","Russian Language Competence",/Local/Exam_Papers/2007/20/2023.pdf,2,"082"
"2023","2008","Russian Language Competence",/Local/Exam_Papers/2008/20/2023.pdf,2,"082"
"2023","2009","Russian Language Competence",/Local/Exam_Papers/2009/20/2023.pdf,2,"082"
"2023","1999","RUS: Language Competence",/Local/Exam_Papers/1999/20/2023.pdf,2,"405"
"2023","2001","Russian Language Competence",/Local/Exam_Papers/2001/20/2023.pdf,2,"405"
"2023","2005","Russian Language Competence",/Local/Exam_Papers/2005/20/2023.pdf,2,"405"
"2023","2006","Russian Language Competence",/Local/Exam_Papers/2006/20/2023.pdf,2,"405"
"2023","2008","Russian Language Competence",/Local/Exam_Papers/2008/20/2023.pdf,2,"405"
"2023","2009","Russian Language Competence",/Local/Exam_Papers/2009/20/2023.pdf,2,"405"
"2027","1999","ENGL: Paper 4",/Local/Exam_Papers/1999/20/2027.pdf,2,"048"
"2027","2000","English Paper 4",/Local/Exam_Papers/2000/20/2027.pdf,2,"048"
"2027","2001","English Paper 4",/Local/Exam_Papers/2001/20/2027.pdf,2,"048"
"2027","2002","English Paper 4",/Local/Exam_Papers/2002/20/2027.pdf,2,"048"
"2027","2003","English Paper 4",/Local/Exam_Papers/2003/20/2027.pdf,2,"048"
"2027","2004","English Paper 4",/Local/Exam_Papers/2004/20/2027.pdf,2,"048"
"2027","2005","English Paper 4",/Local/Exam_Papers/2005/20/2027.pdf,2,"048"
"2027","2006","English Paper 4",/Local/Exam_Papers/2006/20/2027.pdf,2,"048"
"2027","2007","English Paper 4",/Local/Exam_Papers/2007/20/2027.pdf,2,"048"
"2027","2008","English Paper 4",/Local/Exam_Papers/2008/20/2027.pdf,2,"048"
"2027","2009","English Paper 4",/Local/Exam_Papers/2009/20/2027.pdf,2,"048"
"2028","1999","ENGL: Paper 5",/Local/Exam_Papers/1999/20/2028.pdf,2,"048"
"2028","2000","English Paper 5",/Local/Exam_Papers/2000/20/2028.pdf,2,"048"
"2028","2001","English Paper 5",/Local/Exam_Papers/2001/20/2028.pdf,2,"048"
"2028","2002","English Paper 5",/Local/Exam_Papers/2002/20/2028.pdf,2,"048"
"2028","2003","English Paper 5",/Local/Exam_Papers/2003/20/2028.pdf,2,"048"
"2028","2004","English Paper 5",/Local/Exam_Papers/2004/20/2028.pdf,2,"048"
"2028","2005","English Paper 5",/Local/Exam_Papers/2005/20/2028.pdf,2,"048"
"2028","2006","English Paper 5",/Local/Exam_Papers/2006/20/2028.pdf,2,"048"
"2028","2007","English Paper 5",/Local/Exam_Papers/2007/20/2028.pdf,2,"048"
"2028","2008","English Paper 5",/Local/Exam_Papers/2008/20/2028.pdf,2,"048"
"2028","2009","English Paper 5",/Local/Exam_Papers/2009/20/2028.pdf,2,"048"
"2029","1999","ENGL: Paper 6",/Local/Exam_Papers/1999/20/2029.pdf,2,"048"
"2029","2000","English Paper 6",/Local/Exam_Papers/2000/20/2029.pdf,2,"048"
"2029","2001","English Paper 6",/Local/Exam_Papers/2001/20/2029.pdf,2,"048"
"2029","2002","English Paper 6",/Local/Exam_Papers/2002/20/2029.pdf,2,"048"
"2029","2003","English Paper 6",/Local/Exam_Papers/2003/20/2029.pdf,2,"048"
"2029","2004","English Paper 6",/Local/Exam_Papers/2004/20/2029.pdf,2,"048"
"2029","2005","English Paper 6",/Local/Exam_Papers/2005/20/2029.pdf,2,"048"
"2029","2006","English Paper 6",/Local/Exam_Papers/2006/20/2029.pdf,2,"048"
"2029","2007","English Paper 6",/Local/Exam_Papers/2007/20/2029.pdf,2,"048"
"2029","2008","English Paper 6",/Local/Exam_Papers/2008/20/2029.pdf,2,"048"
"2029","2009","English Paper 6",/Local/Exam_Papers/2009/20/2029.pdf,2,"048"
"2030","1999","FR: Coursework I",/Local/Exam_Papers/1999/20/2030.pdf,2,"082"
"2030","2000","French Coursework 1",/Local/Exam_Papers/2000/20/2030.pdf,2,"082"
"2030","2001","French Coursework I",/Local/Exam_Papers/2001/20/2030.pdf,2,"082"
"2030","2002","French Coursework 1",/Local/Exam_Papers/2002/20/2030.pdf,2,"082"
"2030","2003","French Coursework 1",/Local/Exam_Papers/2003/20/2030.pdf,2,"082"
"2030","2004","French Coursework 1",/Local/Exam_Papers/2004/20/2030.pdf,2,"082"
"2030","2005","French Coursework 1",/Local/Exam_Papers/2005/20/2030.pdf,2,"082"
"2030","2006","French Coursework 1",/Local/Exam_Papers/2006/20/2030.pdf,2,"082"
